cname,region_code,name,year,EQIregion,nuts_level,NUTS0_code,NUTS1_code,NUTS2_code,NUTS0_name,NUTS1_name,NUTS2_name,EQI,EQI_me,EQI_low_me,EQI_high_me,qualityp,impartialityp,corruptionp,corruption_subPer,corruption_subExp
Lithuania,LT02,Vidurio ir vakaru Lietuvos regionas,2010,2502,2,LT,LT0,LT02,Lietuva,Lietuva,Vidurio ir vakarų Lietuvos regionas ,-.875,,,,-.778,-.614,-1.146,,
Lithuania,LT02,Vidurio ir vakaru Lietuvos regionas,2017,2502,2,LT,LT0,LT02,Lietuva,Lietuva,Vidurio ir vakarų Lietuvos regionas ,-.17,,,,.032,-.154,-.371,,
Lithuania,LT02,Vidurio ir vakaru Lietuvos regionas,2013,2502,2,LT,LT0,LT02,Lietuva,Lietuva,Vidurio ir vakarų Lietuvos regionas ,-.718,,,,-.629,-.576,-.89,,
Luxembourg,LU,Luxembourg,2013,2201,0,LU,,,Luxembourg,NA,NA,1.235,,,,1.189,1.033,1.378,,
Luxembourg,LU,Luxembourg,2017,2201,0,LU,,,Luxembourg,NA,NA,1.271,,,,1.107,1.092,1.487,,
Luxembourg,LU,Luxembourg,2021,2201,0,LU,,,Luxembourg,NA,NA,1.289,.176901,1.112099,1.465901,1.131,1.144,1.452,1.23509,1.0574
Luxembourg,LU,Luxembourg,2024,2201,0,LU,,,Luxembourg,NA,NA,1.305,.178282,1.126718,1.483282,1.235,1.296,1.199,1.26727,1.06582
Luxembourg,LU,Luxembourg,2010,2201,0,LU,,,Luxembourg,NA,NA,1.166,,,,.947,1.063,1.371,,
Latvia,LV,Latvia,2021,2401,0,LV,,,Latvija,NA,NA,-.299,.183113,-.482113,-.115887,-.232,-.046,-.586,-.258565,-.8939589999999999
Latvia,LV,Latvia,2013,2401,0,LV,,,Latvija,NA,NA,-.708,,,,-.768,-.585,-.711,,
Latvia,LV,Latvia,2010,2401,0,LV,,,Latvija,NA,NA,-.8179999999999999,,,,-.892,-.455,-1.025,,
Latvia,LV,Latvia,2024,2401,0,LV,,,Latvija,NA,NA,-.227,.175572,-.402572,-.051428,-.205,-.109,-.335,-.563149,-.490056
Latvia,LV,Latvia,2017,2401,0,LV,,,Latvija,NA,NA,-.414,,,,-.219,-.438,-.545,,
Malta,MT,Malta,2013,2701,0,MT,,,Malta,NA,NA,.085,,,,.176,.266,-.194,,
Malta,MT,Malta,2010,2701,0,MT,,,Malta,NA,NA,.418,,,,.318,.754,.14,,
Malta,MT,Malta,2024,2701,0,MT,,,Malta,NA,NA,-.471,.53786,-1.00886,.06686,-.094,-.333,-.922,-2.02437,-.066832
Malta,MT,Malta,2021,2701,0,MT,,,Malta,NA,NA,-.394,.51824,-.9122400000000001,.12424,-.109,-.137,-.893,-.238349,1.44882
Malta,MT,Malta,2017,2701,0,MT,,,Malta,NA,NA,.015,,,,-.102,.082,.064,,
Netherlands,NL11,Groningen,2017,1301,2,NL,NL1,NL11,Nederland,Noord-Nederland,Groningen,1.425,.432774,.9922260000000001,1.857774,1.412,1.511,1.209,.687981,.432774
Netherlands,NL11,Groningen,2013,1301,2,NL,NL1,NL11,Nederland,Noord-Nederland,Groningen,1.305,.259108,1.045892,1.564108,1.275,1.142,1.388,,
Netherlands,NL11,Groningen,2010,1301,2,NL,NL1,NL11,Nederland,Noord-Nederland,Groningen,.995,.386333,.6086670000000001,1.381333,1.311,1.366,.208,,
Netherlands,NL11,Groningen,2021,1301,2,NL,NL1,NL11,Nederland,Noord-Nederland,Groningen,1.354,.27974,1.07426,1.63374,1.37,1.4,1.145,1.09419,-.350221
Netherlands,NL11,Groningen,2024,1301,2,NL,NL1,NL11,Nederland,Noord-Nederland,Groningen,1.381,.320698,1.060302,1.701698,1.153,1.322,1.472,.9089120000000001,-.391992
Netherlands,NL12,Friesland (NL),2021,1302,2,NL,NL1,NL12,Nederland,Noord-Nederland,Friesland (NL),1.658,.181766,1.476234,1.839766,1.57,1.474,1.75,1.15965,.705061
Netherlands,NL12,Friesland (NL),2017,1302,2,NL,NL1,NL12,Nederland,Noord-Nederland,Friesland (NL),1.425,.432774,.9922260000000001,1.857774,1.412,1.511,1.209,.687981,.432774
Netherlands,NL12,Friesland (NL),2013,1302,2,NL,NL1,NL12,Nederland,Noord-Nederland,Friesland (NL),1.34,.272093,1.067907,1.612093,1.293,1.218,1.395,,
Netherlands,NL12,Friesland (NL),2010,1302,2,NL,NL1,NL12,Nederland,Noord-Nederland,Friesland (NL),.997,.386333,.6106670000000001,1.383333,1.311,1.366,.212,,
Netherlands,NL12,Friesland (NL),2024,1302,2,NL,NL1,NL12,Nederland,Noord-Nederland,Friesland (NL),1.425,.322013,1.102987,1.747013,1.214,1.308,1.552,.992891,-.326812
Netherlands,NL13,Drenthe,2017,1303,2,NL,NL1,NL13,Nederland,Noord-Nederland,Drenthe,1.425,.432774,.9922260000000001,1.857774,1.412,1.511,1.209,.687981,.432774
Netherlands,NL13,Drenthe,2013,1303,2,NL,NL1,NL13,Nederland,Noord-Nederland,Drenthe,1.137,.267804,.8691960000000001,1.404804,.944,.966,1.404,,
Netherlands,NL13,Drenthe,2010,1303,2,NL,NL1,NL13,Nederland,Noord-Nederland,Drenthe,.993,.386333,.6066670000000001,1.379333,1.311,1.366,.202,,
Netherlands,NL13,Drenthe,2024,1303,2,NL,NL1,NL13,Nederland,Noord-Nederland,Drenthe,1.355,.317263,1.037737,1.672263,1.179,1.212,1.485,1.02491,-.485505
Netherlands,NL13,Drenthe,2021,1303,2,NL,NL1,NL13,Nederland,Noord-Nederland,Drenthe,1.547,.196251,1.350749,1.743251,1.324,1.566,1.582,1.09949,.45528
Netherlands,NL21,Overijssel,2010,1304,2,NL,NL2,NL21,Nederland,Oost-Nederland,Overijssel,.792,.348038,.443962,1.140038,1,1.052,.245,,
Netherlands,NL21,Overijssel,2013,1304,2,NL,NL2,NL21,Nederland,Oost-Nederland,Overijssel,1.527,.267095,1.259905,1.794095,1.365,1.475,1.612,,
Netherlands,NL21,Overijssel,2017,1304,2,NL,NL2,NL21,Nederland,Oost-Nederland,Overijssel,1.403,.447807,.955193,1.850807,1.329,1.444,1.294,.841477,.447807
Netherlands,NL21,Overijssel,2024,1304,2,NL,NL2,NL21,Nederland,Oost-Nederland,Overijssel,1.459,.270528,1.188472,1.729528,1.228,1.267,1.677,.963639,-.064892
Netherlands,NL21,Overijssel,2021,1304,2,NL,NL2,NL21,Nederland,Oost-Nederland,Overijssel,1.488,.176168,1.311832,1.664168,1.366,1.327,1.61,1.12886,.476636
Netherlands,NL22,Gelderland,2024,1305,2,NL,NL2,NL22,Nederland,Oost-Nederland,Gelderland,1.496,.363583,1.132417,1.859583,1.389,1.467,1.419,.971892,-.553907
Netherlands,NL22,Gelderland,2017,1305,2,NL,NL2,NL22,Nederland,Oost-Nederland,Gelderland,1.403,.447807,.955193,1.850807,1.329,1.444,1.294,.841477,.447807
Netherlands,NL22,Gelderland,2013,1305,2,NL,NL2,NL22,Nederland,Oost-Nederland,Gelderland,1.239,.23364,1.00536,1.47264,1.298,1.125,1.19,,
Netherlands,NL22,Gelderland,2021,1305,2,NL,NL2,NL22,Nederland,Oost-Nederland,Gelderland,1.611,.190357,1.420643,1.801357,1.485,1.546,1.626,1.14705,.488969
Netherlands,NL22,Gelderland,2010,1305,2,NL,NL2,NL22,Nederland,Oost-Nederland,Gelderland,.8120000000000001,.348038,.463962,1.160038,1,1.052,.303,,
Netherlands,NL23,Flevoland,2010,1306,2,NL,NL2,NL23,Nederland,Oost-Nederland,Flevoland,.776,.348038,.427962,1.124038,1,1.052,.198,,
Netherlands,NL23,Flevoland,2013,1306,2,NL,NL2,NL23,Nederland,Oost-Nederland,Flevoland,1.205,.268003,.9369970000000001,1.473003,1.086,1.04,1.386,,
Netherlands,NL23,Flevoland,2017,1306,2,NL,NL2,NL23,Nederland,Oost-Nederland,Flevoland,1.403,.447807,.955193,1.850807,1.329,1.444,1.294,.841477,.447807
Netherlands,NL23,Flevoland,2021,1306,2,NL,NL2,NL23,Nederland,Oost-Nederland,Flevoland,1.229,.175357,1.053643,1.404357,1.037,1.141,1.375,.95811,.216844
Netherlands,NL23,Flevoland,2024,1306,2,NL,NL2,NL23,Nederland,Oost-Nederland,Flevoland,1.175,.35526,.81974,1.53026,.898,1.29,1.17,.798427,-.844452
Netherlands,NL31,Utrecht,2024,1307,2,NL,NL3,NL31,Nederland,West-Nederland,Utrecht,1.208,.374822,.833178,1.582822,1.265,1.026,1.163,.843867,-.903512
Netherlands,NL31,Utrecht,2017,1307,2,NL,NL3,NL31,Nederland,West-Nederland,Utrecht,1.172,.373527,.798473,1.545527,1.138,1.049,1.212,.94945,.373527
Netherlands,NL31,Utrecht,2021,1307,2,NL,NL3,NL31,Nederland,West-Nederland,Utrecht,1.165,.273072,.8919280000000001,1.438072,1.15,1.229,.99,.9687170000000001,-.509756
Netherlands,NL31,Utrecht,2010,1307,2,NL,NL3,NL31,Nederland,West-Nederland,Utrecht,.769,.320948,.448052,1.089948,1.041,.9360000000000001,.254,,
Netherlands,NL31,Utrecht,2013,1307,2,NL,NL3,NL31,Nederland,West-Nederland,Utrecht,1.339,.281578,1.057422,1.620578,1.062,1.315,1.526,,
Netherlands,NL32,Noord-Holland,2017,1308,2,NL,NL3,NL32,Nederland,West-Nederland,Noord-Holland,1.172,.373527,.798473,1.545527,1.138,1.049,1.212,.94945,.373527
Netherlands,NL32,Noord-Holland,2013,1308,2,NL,NL3,NL32,Nederland,West-Nederland,Noord-Holland,1.132,.251083,.880917,1.383083,1.11,1.015,1.175,,
Netherlands,NL32,Noord-Holland,2021,1308,2,NL,NL3,NL32,Nederland,West-Nederland,Noord-Holland,1.028,.26787,.76013,1.29587,1.258,.909,.804,.593805,-.468818
Netherlands,NL32,Noord-Holland,2024,1308,2,NL,NL3,NL32,Nederland,West-Nederland,Noord-Holland,1.04,.421305,.618695,1.461305,1.283,.902,.788,.5195,-1.27812
Netherlands,NL32,Noord-Holland,2010,1308,2,NL,NL3,NL32,Nederland,West-Nederland,Noord-Holland,.803,.320948,.482052,1.123948,1.041,.9360000000000001,.353,,
Netherlands,NL33,Zuid-Holland,2024,1309,2,NL,NL3,NL33,Nederland,West-Nederland,Zuid-Holland,1.237,.330963,.9060370000000001,1.567963,1.26,1.078,1.197,.615545,-.611799
Netherlands,NL33,Zuid-Holland,2017,1309,2,NL,NL3,NL33,Nederland,West-Nederland,Zuid-Holland,1.172,.373527,.798473,1.545527,1.138,1.049,1.212,.94945,.373527
Netherlands,NL33,Zuid-Holland,2010,1309,2,NL,NL3,NL33,Nederland,West-Nederland,Zuid-Holland,.822,.320948,.5010519999999999,1.142948,1.041,.9360000000000001,.407,,
Netherlands,NL33,Zuid-Holland,2013,1309,2,NL,NL3,NL33,Nederland,West-Nederland,Zuid-Holland,1.285,.211416,1.073584,1.496416,1.387,1.003,1.357,,
Netherlands,NL33,Zuid-Holland,2021,1309,2,NL,NL3,NL33,Nederland,West-Nederland,Zuid-Holland,1.269,.213981,1.055019,1.482981,1.237,1.06,1.37,.991869,.173518
Netherlands,NL34,Zeeland,2010,1310,2,NL,NL3,NL34,Nederland,West-Nederland,Zeeland,.749,.320948,.428052,1.069948,1.041,.9360000000000001,.195,,
Netherlands,NL34,Zeeland,2021,1310,2,NL,NL3,NL34,Nederland,West-Nederland,Zeeland,1.249,.274205,.9747950000000001,1.523205,1.065,1.397,1.147,.83555,-.080533
Netherlands,NL34,Zeeland,2024,1310,2,NL,NL3,NL34,Nederland,West-Nederland,Zeeland,1.336,.338612,.9973880000000001,1.674612,1.014,1.463,1.343,.894672,-.619098
Netherlands,NL34,Zeeland,2013,1310,2,NL,NL3,NL34,Nederland,West-Nederland,Zeeland,1.187,.302376,.8846240000000001,1.489376,.961,1.089,1.412,,
Netherlands,NL34,Zeeland,2017,1310,2,NL,NL3,NL34,Nederland,West-Nederland,Zeeland,1.172,.373527,.798473,1.545527,1.138,1.049,1.212,.94945,.373527
Netherlands,NL41,Noord-Brabant,2010,1311,2,NL,NL4,NL41,Nederland,Zuid-Nederland,Noord-Brabant,.713,.299282,.413718,1.012282,.914,.82,.333,,
Netherlands,NL41,Noord-Brabant,2017,1311,2,NL,NL4,NL41,Nederland,Zuid-Nederland,Noord-Brabant,1.296,.352932,.943068,1.648932,1.475,1.131,1.152,.961717,.352932
Netherlands,NL41,Noord-Brabant,2021,1311,2,NL,NL4,NL41,Nederland,Zuid-Nederland,Noord-Brabant,1.334,.19788,1.13612,1.53188,1.372,1.097,1.388,.873573,.32731
Netherlands,NL41,Noord-Brabant,2024,1311,2,NL,NL4,NL41,Nederland,Zuid-Nederland,Noord-Brabant,1.171,.301172,.869828,1.472172,1.054,.971,1.322,.672999,-.435759
Netherlands,NL41,Noord-Brabant,2013,1311,2,NL,NL4,NL41,Nederland,Zuid-Nederland,Noord-Brabant,1.17,.269689,.9003109999999999,1.439689,1.124,.821,1.464,,
Netherlands,NL42,Limburg (NL),2013,1312,2,NL,NL4,NL42,Nederland,Zuid-Nederland,Limburg (NL),1.225,.289217,.935783,1.514217,1.379,.833,1.358,,
Netherlands,NL42,Limburg (NL),2010,1312,2,NL,NL4,NL42,Nederland,Zuid-Nederland,Limburg (NL),.6820000000000001,.299282,.3827180000000001,.981282,.914,.82,.242,,
Netherlands,NL42,Limburg (NL),2017,1312,2,NL,NL4,NL42,Nederland,Zuid-Nederland,Limburg (NL),1.296,.352932,.943068,1.648932,1.475,1.131,1.152,.961717,.352932
Netherlands,NL42,Limburg (NL),2021,1312,2,NL,NL4,NL42,Nederland,Zuid-Nederland,Limburg (NL),1.326,.162236,1.163764,1.488236,1.277,1.06,1.496,.8233200000000001,.579644
Netherlands,NL42,Limburg (NL),2024,1312,2,NL,NL4,NL42,Nederland,Zuid-Nederland,Limburg (NL),1.175,.30438,.8706200000000001,1.47938,1.192,.888,1.278,.687754,-.532447
Poland,PL21,Malopolskie,2010,501,2,PL,PL2,PL21,Polska,Makroregion południowy,Małopolskie,-.8120000000000001,.23019,-1.04219,-.58181,-.842,-.634,-.88,,
Poland,PL21,Malopolskie,2013,501,2,PL,PL2,PL21,Polska,Makroregion południowy,Małopolskie,-.483,.334319,-.8173189999999999,-.148681,-.132,-.485,-.792,,
Poland,PL21,Malopolskie,2021,501,2,PL,PL2,PL21,Polska,Makroregion południowy,Małopolskie,-.7,.220828,-.920828,-.4791719999999999,-.495,-.911,-.617,-.70641,-1.0886
Poland,PL21,Malopolskie,2017,501,2,PL,PL2,PL21,Polska,Makroregion południowy,Małopolskie,-.324,.217511,-.5415110000000001,-.106489,-.18,-.404,-.357,-.34311,.217511
Poland,PL21,Malopolskie,2024,501,2,PL,PL2,PL21,Polska,Makroregion południowy,Małopolskie,-1.022,.284473,-1.306473,-.737527,-1.31,-1.001,-.611,-.294459,-.073372
Poland,PL22,Slaskie,2017,502,2,PL,PL2,PL22,Polska,Makroregion południowy,Śląskie,-.404,.256152,-.6601520000000001,-.147848,-.301,-.529,-.341,-.29959,.256152
Poland,PL22,Slaskie,2013,502,2,PL,PL2,PL22,Polska,Makroregion południowy,Śląskie,-.833,.366062,-1.199062,-.466938,-.714,-.788,-.927,,
Poland,PL22,Slaskie,2021,502,2,PL,PL2,PL22,Polska,Makroregion południowy,Śląskie,-.544,.24417,-.78817,-.29983,-.588,-.745,-.239,-.656857,-.436172
Poland,PL22,Slaskie,2024,502,2,PL,PL2,PL22,Polska,Makroregion południowy,Śląskie,-.8070000000000001,.295962,-1.102962,-.5110380000000001,-1.038,-.779,-.49,-.162694,.020691
Poland,PL22,Slaskie,2010,502,2,PL,PL2,PL22,Polska,Makroregion południowy,Śląskie,-1.01,.178799,-1.188799,-.831201,-.8149999999999999,-1.084,-1.031,,
Poland,PL41,Wielkopolskie,2010,503,2,PL,PL4,PL41,Polska,Makroregion północno-zachodni,Wielkopolskie,-.912,.193677,-1.105677,-.718323,-.872,-.908,-.867,,
Poland,PL41,Wielkopolskie,2013,503,2,PL,PL4,PL41,Polska,Makroregion północno-zachodni,Wielkopolskie,-.578,.263604,-.841604,-.314396,-.258,-.739,-.6889999999999999,,
Poland,PL41,Wielkopolskie,2024,503,2,PL,PL4,PL41,Polska,Makroregion północno-zachodni,Wielkopolskie,-.643,.257189,-.900189,-.385811,-.849,-.657,-.334,-.110654,.260198
Poland,PL41,Wielkopolskie,2017,503,2,PL,PL4,PL41,Polska,Makroregion północno-zachodni,Wielkopolskie,-.391,.203774,-.594774,-.187226,-.275,-.696,-.162,-.529814,.203774
Poland,PL41,Wielkopolskie,2021,503,2,PL,PL4,PL41,Polska,Makroregion północno-zachodni,Wielkopolskie,-.573,.240449,-.813449,-.3325509999999999,-.46,-.876,-.319,-.81491,-.423911
Poland,PL42,Zachodniopomorskie,2017,504,2,PL,PL4,PL42,Polska,Makroregion północno-zachodni,Zachodniopomorskie,-.292,.214178,-.506178,-.077822,-.091,-.499,-.257,-.722258,.214178
Poland,PL42,Zachodniopomorskie,2010,504,2,PL,PL4,PL42,Polska,Makroregion północno-zachodni,Zachodniopomorskie,-.803,.200275,-1.003275,-.6027250000000001,-.521,-.795,-1.012,,
Poland,PL42,Zachodniopomorskie,2013,504,2,PL,PL4,PL42,Polska,Makroregion północno-zachodni,Zachodniopomorskie,-.465,.364107,-.829107,-.100893,-.5679999999999999,-.574,-.212,,
Poland,PL42,Zachodniopomorskie,2021,504,2,PL,PL4,PL42,Polska,Makroregion północno-zachodni,Zachodniopomorskie,-.873,.266361,-1.139361,-.6066389999999999,-1.113,-.968,-.442,-.886097,-.57843
Poland,PL42,Zachodniopomorskie,2024,504,2,PL,PL4,PL42,Polska,Makroregion północno-zachodni,Zachodniopomorskie,-.858,.314493,-1.172493,-.543507,-1.308,-.738,-.406,-.142008,.156207
Poland,PL43,Lubuskie,2024,505,2,PL,PL4,PL43,Polska,Makroregion północno-zachodni,Lubuskie,-1.048,.315314,-1.363314,-.7326860000000001,-1.344,-1.131,-.522,-.082858,-.118753
Poland,PL43,Lubuskie,2021,505,2,PL,PL4,PL43,Polska,Makroregion północno-zachodni,Lubuskie,-.543,.272445,-.815445,-.270555,-.615,-.76,-.195,-.366349,-.653849
Poland,PL43,Lubuskie,2017,505,2,PL,PL4,PL43,Polska,Makroregion północno-zachodni,Lubuskie,-.5570000000000001,.221295,-.7782950000000001,-.335705,-.212,-.838,-.5659999999999999,-.22073,.221295
Poland,PL43,Lubuskie,2010,505,2,PL,PL4,PL43,Polska,Makroregion północno-zachodni,Lubuskie,-.83,.215436,-1.045436,-.614564,-.995,-.824,-.589,,
Poland,PL43,Lubuskie,2013,505,2,PL,PL4,PL43,Polska,Makroregion północno-zachodni,Lubuskie,-.36,.336364,-.696364,-.023636,-.445,-.444,-.16,,
Poland,PL51,Dolnoslaskie,2013,506,2,PL,PL5,PL51,Polska,Makroregion południowo-zachodni,Dolnośląskie,-.837,.363235,-1.200235,-.473765,-.909,-.838,-.695,,
Poland,PL51,Dolnoslaskie,2010,506,2,PL,PL5,PL51,Polska,Makroregion południowo-zachodni,Dolnośląskie,-.853,.251899,-1.104899,-.601101,-.9350000000000001,-.828,-.711,,
Poland,PL51,Dolnoslaskie,2021,506,2,PL,PL5,PL51,Polska,Makroregion południowo-zachodni,Dolnośląskie,-.755,.223766,-.978766,-.531234,-.6840000000000001,-.73,-.769,-.742274,-1.33441
Poland,PL51,Dolnoslaskie,2017,506,2,PL,PL5,PL51,Polska,Makroregion południowo-zachodni,Dolnośląskie,-.331,.218453,-.549453,-.112547,-.619,-.19,-.15,-.590087,.218453
Poland,PL51,Dolnoslaskie,2024,506,2,PL,PL5,PL51,Polska,Makroregion południowo-zachodni,Dolnośląskie,-1.261,.32,-1.581,-.9409999999999998,-1.731,-1.08,-.794,-.384359,-.325284
Poland,PL52,Opolskie,2010,507,2,PL,PL5,PL52,Polska,Makroregion południowo-zachodni,Opolskie,-1.012,.237196,-1.249196,-.774804,-1.174,-.967,-.795,,
Poland,PL52,Opolskie,2013,507,2,PL,PL5,PL52,Polska,Makroregion południowo-zachodni,Opolskie,-.186,.303899,-.489899,.117899,-.245,-.283,-.014,,
Poland,PL52,Opolskie,2021,507,2,PL,PL5,PL52,Polska,Makroregion południowo-zachodni,Opolskie,-.327,.285646,-.612646,-.041354,-.675,-.336,.067,-.391625,-.141156
Poland,PL52,Opolskie,2024,507,2,PL,PL5,PL52,Polska,Makroregion południowo-zachodni,Opolskie,-.868,.344492,-1.212492,-.523508,-1.369,-.907,-.204,.14022,.240924
Poland,PL52,Opolskie,2017,507,2,PL,PL5,PL52,Polska,Makroregion południowo-zachodni,Opolskie,-.402,.266276,-.6682760000000001,-.135724,-.42,-.307,-.439,.008514,.266276
Poland,PL61,Kujawsko-Pomorskie,2010,508,2,PL,PL6,PL61,Polska,Makroregion północny,Kujawsko-pomorskie,-.579,.217063,-.796063,-.361937,-.528,-.644,-.508,,
Poland,PL61,Kujawsko-Pomorskie,2021,508,2,PL,PL6,PL61,Polska,Makroregion północny,Kujawsko-pomorskie,-.675,.210024,-.885024,-.4649760000000001,-.727,-.717,-.507,-.6865830000000001,-.903426
Poland,PL61,Kujawsko-Pomorskie,2013,508,2,PL,PL6,PL61,Polska,Makroregion północny,Kujawsko-pomorskie,-.223,.366418,-.589418,.143418,-.359,-.134,-.156,,
Poland,PL61,Kujawsko-Pomorskie,2024,508,2,PL,PL6,PL61,Polska,Makroregion północny,Kujawsko-pomorskie,-.89,.236516,-1.126516,-.653484,-1.029,-1.005,-.511,-.155851,-.024701
Poland,PL61,Kujawsko-Pomorskie,2017,508,2,PL,PL6,PL61,Polska,Makroregion północny,Kujawsko-pomorskie,-.213,.243785,-.456785,.030785,-.29,.02,-.348,-.358893,.243785
Poland,PL62,Warminsko-Mazurskie,2017,509,2,PL,PL6,PL62,Polska,Makroregion północny,Warmińsko-mazurskie,-.255,.297052,-.552052,.042052,-.445,.001,-.295,-.0889,.297052
Poland,PL62,Warminsko-Mazurskie,2013,509,2,PL,PL6,PL62,Polska,Makroregion północny,Warmińsko-mazurskie,-.423,.354978,-.7779780000000001,-.068022,-.491,-.592,-.152,,
Poland,PL62,Warminsko-Mazurskie,2021,509,2,PL,PL6,PL62,Polska,Makroregion północny,Warmińsko-mazurskie,-.795,.245869,-1.040869,-.549131,-.923,-.901,-.475,-.754486,-.775179
Poland,PL62,Warminsko-Mazurskie,2024,509,2,PL,PL6,PL62,Polska,Makroregion północny,Warmińsko-mazurskie,-1.028,.333138,-1.361138,-.6948620000000001,-1.386,-1.135,-.417,-.054005,.04729
Poland,PL62,Warminsko-Mazurskie,2010,509,2,PL,PL6,PL62,Polska,Makroregion północny,Warmińsko-mazurskie,-.867,.161552,-1.028552,-.705448,-.738,-.979,-.799,,
Poland,PL63,Pomorskie,2010,510,2,PL,PL6,PL63,Polska,Makroregion północny,Pomorskie,-.628,.209937,-.837937,-.418063,-.582,-.708,-.532,,
Poland,PL63,Pomorskie,2017,510,2,PL,PL6,PL63,Polska,Makroregion północny,Pomorskie,-.261,.268511,-.5295110000000001,.007511,-.334,-.12,-.304,-.574726,.268511
Poland,PL63,Pomorskie,2021,510,2,PL,PL6,PL63,Polska,Makroregion północny,Pomorskie,-.476,.339661,-.815661,-.136339,-.743,-.823,.189,-.518157,.21606
Poland,PL63,Pomorskie,2024,510,2,PL,PL6,PL63,Polska,Makroregion północny,Pomorskie,-.714,.291557,-1.005557,-.422443,-.98,-.659,-.403,.134472,-.118703
Poland,PL63,Pomorskie,2013,510,2,PL,PL6,PL63,Polska,Makroregion północny,Pomorskie,-.351,.367544,-.718544,.016544,-.334,-.427,-.261,,
Poland,PL71,Lódzkie,2010,511,2,PL,PL7,PL71,Polska,Makroregion centralny,Łódzkie,-.788,.193331,-.9813310000000001,-.594669,-.75,-.912,-.624,,
Poland,PL71,Lódzkie,2024,511,2,PL,PL7,PL71,Polska,Makroregion centralny,Łódzkie,-.6929999999999999,.284,-.9769999999999999,-.409,-1.048,-.461,-.473,-.075854,-.033843
Poland,PL71,Lódzkie,2017,511,2,PL,PL7,PL71,Polska,Makroregion centralny,Łódzkie,-.048,.320608,-.368608,.272608,.052,.186,-.379,-.695792,.320608
Poland,PL71,Lódzkie,2013,511,2,PL,PL7,PL71,Polska,Makroregion centralny,Łódzkie,-.6899999999999999,.336223,-1.026223,-.353777,-.711,-.6,-.701,,
Poland,PL71,Lódzkie,2021,511,2,PL,PL7,PL71,Polska,Makroregion centralny,Łódzkie,-.837,.203478,-1.040478,-.6335219999999999,-.951,-.788,-.681,-.9292280000000001,-.977163
Poland,PL72,Swietokrzyskie,2017,512,2,PL,PL7,PL72,Polska,Makroregion centralny,Świętokrzyskie,-.583,.300333,-.8833329999999999,-.2826669999999999,-.385,-.699,-.606,-.516827,.300333
Poland,PL72,Swietokrzyskie,2013,512,2,PL,PL7,PL72,Polska,Makroregion centralny,Świętokrzyskie,-.641,.311007,-.952007,-.329993,-.548,-.619,-.703,,
Poland,PL72,Swietokrzyskie,2010,512,2,PL,PL7,PL72,Polska,Makroregion centralny,Świętokrzyskie,-.78,.23121,-1.01121,-.54879,-.976,-.788,-.498,,
Poland,PL72,Swietokrzyskie,2024,512,2,PL,PL7,PL72,Polska,Makroregion centralny,Świętokrzyskie,-1.155,.255174,-1.410174,-.899826,-1.161,-1.347,-.794,-.353577,-.355042
Poland,PL72,Swietokrzyskie,2021,512,2,PL,PL7,PL72,Polska,Makroregion centralny,Świętokrzyskie,-.769,.239935,-1.008935,-.529065,-.8120000000000001,-.971,-.44,-.765497,-.698678
Poland,PL81,Lubelskie,2024,513,2,PL,PL8,PL81,Polska,Makroregion wschodni,Lubelskie,-1.093,.211259,-1.304259,-.881741,-1.116,-1.188,-.821,-.402754,-.356841
Poland,PL81,Lubelskie,2013,513,2,PL,PL8,PL81,Polska,Makroregion wschodni,Lubelskie,-.598,.301197,-.899197,-.296803,-.304,-.65,-.789,,
Poland,PL81,Lubelskie,2010,513,2,PL,PL8,PL81,Polska,Makroregion wschodni,Lubelskie,-.744,.22362,-.96762,-.52038,-.847,-.791,-.521,,
Poland,PL81,Lubelskie,2017,513,2,PL,PL8,PL81,Polska,Makroregion wschodni,Lubelskie,-.436,.278608,-.714608,-.157392,-.318,-.619,-.327,-.456868,.278608
Poland,PL81,Lubelskie,2021,513,2,PL,PL8,PL81,Polska,Makroregion wschodni,Lubelskie,-1.074,.284549,-1.358549,-.7894510000000001,-1.071,-1.451,-.583,-.966766,-.756274
Poland,PL82,Podkarpackie,2021,514,2,PL,PL8,PL82,Polska,Makroregion wschodni,Podkarpackie,-.696,.240603,-.936603,-.4553969999999999,-.825,-.824,-.365,-.856405,-.465603
Poland,PL82,Podkarpackie,2013,514,2,PL,PL8,PL82,Polska,Makroregion wschodni,Podkarpackie,-.708,.323184,-1.031184,-.3848159999999999,-.535,-.804,-.724,,
Poland,PL82,Podkarpackie,2010,514,2,PL,PL8,PL82,Polska,Makroregion wschodni,Podkarpackie,-.785,.260699,-1.045699,-.524301,-.77,-.85,-.657,,
Poland,PL82,Podkarpackie,2024,514,2,PL,PL8,PL82,Polska,Makroregion wschodni,Podkarpackie,-1.125,.245035,-1.370035,-.879965,-1.129,-1.272,-.8159999999999999,-.5481239999999999,-.201969
Poland,PL82,Podkarpackie,2017,514,2,PL,PL8,PL82,Polska,Makroregion wschodni,Podkarpackie,-.549,.273866,-.8228660000000001,-.275134,-.243,-.666,-.6830000000000001,-.799244,.273866
Poland,PL84,Podlaskie,2013,515,2,PL,PL8,PL84,Polska,Makroregion wschodni,Podlaskie,-.327,.314838,-.641838,-.012162,-.31,-.228,-.414,,
